2297,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2280,No
2571,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,1529,No
2883,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,3494,No
4991,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,5524,No
4727,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,4775,No
3504,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,6021,Yes
3560,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45,416,No
5171,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,583,Yes
2523,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,660,Yes
5331,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4178,No
5394,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,942,No
1311,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,4263,No
76,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,4589,No
4463,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,363,No
2237,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105,1633,No
4481,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,196,Yes
4988,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1241,No
3063,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,930,Yes
5420,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,2987,No
4517,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,2044,Yes
3310,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,1790,No
4207,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,5513,Yes
4562,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,3422,Yes
3127,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,4658,Yes
2223,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,615,No
6106,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55,5873,No
2899,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,2089,No
199,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,2803,No
5855,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,4212,No
1411,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,2155,No
6747,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3176,No
6698,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1306,Yes
4399,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76,1316,No
2685,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,6383,No
3967,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70,5501,Yes
2436,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,4955,Yes
2504,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,3698,Yes
5334,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1213,Yes
2620,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,1655,No
1576,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1544,No
3421,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,4686,No
1071,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1823,No
5828,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1611,No
4646,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,4517,No
4861,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,2977,No
2079,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,2613,No
4535,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,5668,Yes
609,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,922,No
5757,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3387,Yes
5881,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,3083,No
5810,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,3498,No
